block_id;X0;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77
2128;5802.000000000001;5682.000000000001;5100.75;6873.0;10375.350000000002;6397.500000000001;5676.15;7276.500000000001;4936.650000000001;5042.55;8441.25;7937.55;7917.6;6938.4;6866.700000000001;7268.1;6105.6;7170.3;8784.6;8029.500000000001;6540.9;6267.1;5575.7;4970.750000000001;7206.55;18093.25;11753.7;12295.2;9625.95;8864.7;6247.45;7957.350000000001;13051.699999999999;10895.849999999999;9409.45;8268.550000000001;7647.3;8356.400000000001;10018.900000000001;9225.650000000001;10174.550000000001;8398.900000000001;8390.7;6666.450000000001;6562.8;7364.15;6556.950000000001;8295.15;6974.3;7301.85;7051.35;8022.55;7845.099999999999;8439.0;8051.200000000001;7156.05;6778.500000000001;6283.05;5469.75;6007.550000000001;6395.15;8321.150000000001;7855.5;8419.2;8568.949999999999;6519.15;6523.200000000001;9929.550000000001;8503.15;7396.200000000001;7626.150000000001;6167.25;5034.500000000001;6275.099999999999;8055.249999999999;6025.400000000001;5038.500000000001;4335.0
2129;165.65;323.25;439.95;251.35;385.1;289.25;299.25;338.15;254.34999999999997;251.35;203.45;461.9;342.15;308.29999999999995;269.35;263.35;148.65;295.25;304.29999999999995;294.25;171.5;514.1999999999999;246.25;123.55;365.85;247.14999999999998;267.09999999999997;247.2;254.14999999999998;412.69999999999993;272.2;255.2;275.09999999999997;361.9;97.64999999999999;125.7;165.6;38.9;92.75;85.8;131.7;52.849999999999994;117.75;0.0;45.9;25.95;0.0;134.7;101.75;65.85;94.8;97.8;71.85;105.75;59.849999999999994;45.9;59.849999999999994;65.85;22.95;65.85;74.85;45.9;59.849999999999994;111.75;39.9;39.9;59.849999999999994;74.85;88.8;0.0;39.9;39.9;85.8;39.9;91.8;165.6;62.849999999999994;99.75
2130;149.6;209.39999999999998;69.75;379.09999999999997;528.65;209.35;239.24999999999997;59.8;139.55;219.34999999999997;119.6;289.4;309.2;209.5;229.39999999999998;179.60000000000002;169.54999999999998;159.64999999999998;229.45;159.60000000000002;169.54999999999998;189.49999999999997;89.69999999999999;89.75;139.7;79.8;319.15;99.64999999999999;189.55;199.45;49.849999999999994;139.7;339.2;99.69999999999999;169.5;289.25;189.60000000000002;89.75;69.8;109.7;99.75;209.45;169.59999999999997;109.7;69.8;69.8;29.9;139.7;149.6;19.95;59.900000000000006;79.8;109.7;79.75;169.54999999999998;209.5;169.54999999999998;39.9;109.7;109.80000000000001;99.8;89.75;99.75;249.39999999999998;249.4;59.849999999999994;179.7;69.8;169.65;29.9;99.75;129.75;79.75;109.7;99.69999999999999;89.75;29.9;99.75
2131;155.7;51.9;155.7;51.9;129.75;233.54999999999998;51.9;129.75;25.95;155.7;181.65;129.75;129.75;77.85;25.95;129.75;25.95;155.7;207.6;181.65;129.75;129.75;77.85;0.0;195.64999999999998;235.6;209.65;152.7;140.75;51.9;223.65;183.7;307.35;794.3;1068.5;1398.7;1030.5;967.8;716.35;788.15;842.0999999999999;699.4;616.5500000000001;580.6999999999999;596.65;470.9;379.05;624.5000000000001;668.45;513.8;614.5999999999999;542.8;405.0;502.84999999999997;446.0;394.09999999999997;676.5;291.29999999999995;371.09999999999997;405.04999999999995;265.45;714.3999999999999;600.6;534.8;369.15;459.0;332.25;643.55;371.15;445.95;351.15;349.25;291.34999999999997;331.24999999999994;600.6999999999999;447.04999999999995;438.04999999999995;576.75
2132;25.95;0.0;0.0;0.0;51.9;25.95;51.9;25.95;25.95;25.95;25.95;0.0;0.0;25.95;0.0;0.0;25.95;25.95;129.75;0.0;0.0;0.0;0.0;0.0;0.0;51.9;25.95;0.0;0.0;25.95;0.0;25.95;0.0;0.0;51.9;0.0;0.0;0.0;0.0;25.95;0.0;25.95;0.0;0.0;0.0;51.9;0.0;0.0;0.0;25.95;0.0;0.0;25.95;0.0;0.0;0.0;25.95;0.0;0.0;51.9;25.95;0.0;25.95;25.95;0.0;25.95;51.9;0.0;51.9;25.95;51.9;0.0;0.0;0.0;25.95;0.0;0.0;0.0
2133;809.5500000000001;1079.4;1079.4;1349.25;1529.15;1079.4;1259.3;629.65;989.45;1259.3;1619.1000000000001;1529.15;1799.0;1439.2;899.5;1259.3;989.45;989.45;1799.0;899.5;989.45;1349.25;629.65;1619.1000000000001;1349.25;968.75;1328.15;2147.25;1278.0;797.5999999999999;1018.1;1098.1;1057.5;2027.4499999999998;1188.05;1597.6;648.75;1258.5;928.95;1127.55;1167.75;1268.05;1287.95;1158.6;908.65;1248.5500000000002;869.2500000000001;739.0999999999999;978.7;808.75;1078.6;858.5;918.5999999999999;1198.0;698.1;1258.1000000000001;928.5500000000001;608.9499999999999;938.9000000000001;919.0;688.95;759.0;1338.5000000000002;1168.5500000000002;1118.4;559.2;659.1;1318.6000000000001;1168.5500000000002;1038.8;558.8;1028.45;309.25;898.7;1098.1000000000001;808.35;627.65;1246.55
2134;235.7;395.5;255.65000000000003;115.85000000000001;227.70000000000002;219.7;105.85000000000001;155.8;371.5;267.65000000000003;191.75;141.8;151.8;401.45000000000005;221.70000000000002;0.0;119.85000000000001;215.70000000000002;101.85000000000001;147.8;335.55;339.55;75.9;155.8;71.9;461.09999999999997;810.3;558.35;536.7;249.29999999999995;291.4;301.15;618.35;482.49999999999994;650.0999999999999;598.3499999999999;474.8;512.5999999999999;550.75;540.7;269.29999999999995;341.2;394.94999999999993;137.65;391.2;305.2;189.54999999999995;295.29999999999995;289.25;548.85;404.9;117.7;401.05;319.29999999999995;465.04999999999995;552.85;331.35;383.3;311.35;271.45000000000005;245.29999999999995;247.5;437.0;275.35;423.04999999999995;315.35;211.55;473.0;367.20000000000005;445.04999999999995;507.0;229.4;461.20000000000005;365.15;429.09999999999997;231.5;462.84999999999997;305.2
2135;15.9;57.900000000000006;33.85;0.0;65.65;107.65;47.7;146.5;7.95;146.5;23.85;107.85000000000001;283.59999999999997;20.9;141.70000000000002;168.5;23.85;57.7;78.80000000000001;136.7;136.7;52.7;46.8;0.0;15.9;49.95;15.9;7.95;41.8;107.85000000000001;7.95;99.9;15.9;112.65;81.75;15.9;12.95;20.9;78.80000000000001;33.85;144.65;7.95;7.95;28.85;62.900000000000006;62.900000000000006;65.85000000000001;0.0;7.95;12.95;70.85000000000001;20.9;15.9;78.80000000000001;12.95;7.95;0.0;0.0;0.0;0.0;112.85000000000001;75.85;12.95;0.0;86.75000000000001;0.0;33.85;112.85000000000001;15.9;7.95;28.85;12.95;183.6;311.29999999999995;229.5;197.45;299.25;214.49999999999997
2136;91.8;114.75;206.54999999999998;114.75;183.6;114.75;68.85;45.9;45.9;68.85;45.9;206.54999999999998;68.85;91.8;91.8;45.9;45.9;91.8;280.5;417.35;434.35;205.70000000000002;365.5;108.8;234.60000000000002;242.5;511.0;736.75;551.0;656.75;525.15;405.1;770.5;325.4;633.8;782.6500000000001;265.5;282.45;428.20000000000005;402.35;362.40000000000003;345.4;502.0;599.15;242.5;302.6;319.55;342.4;222.6;431.3;417.3;314.3;342.45;656.9000000000001;402.40000000000003;607.85;538.8;459.35;541.55;524.6;434.9;602.5;299.25;600.4499999999999;438.95000000000005;362.05;644.6;664.5;689.6500000000001;408.0;525.85;506.84999999999997;230.29999999999995;411.95000000000005;616.5999999999999;531.85;370.04999999999995;689.3000000000002
2137;0.0;39.95;39.95;119.75;399.1;139.7;99.75;139.75;79.85;159.75;139.75;59.900000000000006;39.95;19.95;179.65;119.80000000000001;59.900000000000006;59.900000000000006;179.75;199.65;79.9;59.900000000000006;79.9;0.0;0.0;159.8;0.0;0.0;159.8;39.95;39.95;99.85000000000001;119.85000000000001;99.85000000000001;59.900000000000006;39.95;139.8;119.85000000000001;39.9;19.95;39.95;99.85000000000001;0.0;119.85000000000001;39.9;0.0;39.95;99.85000000000001;79.85;159.8;79.9;19.95;99.85000000000001;0.0;119.80000000000001;0.0;59.900000000000006;858.9000000000001;759.0000000000001;519.35;779.0000000000001;838.9000000000001;798.95;799.0;719.05;319.6;479.40000000000003;599.25;439.45000000000005;579.2;579.2500000000001;499.34999999999997;239.70000000000002;459.40000000000003;439.45;279.65000000000003;259.65000000000003;459.40000000000003
2139;;;;;;;;;25.95;25.95;0.0;25.95;25.95;51.9;0.0;0.0;25.95;51.9;155.7;25.95;103.8;51.9;51.9;0.0;25.95;51.9;77.85;155.7;129.75;207.6;25.95;207.6;129.75;103.8;25.95;77.85;25.95;25.95;0.0;181.65;51.9;0.0;0.0;129.75;0.0;51.9;25.95;51.9;51.9;77.85;25.95;207.6;0.0;103.8;51.9;103.8;77.85;51.9;25.95;0.0;0.0;51.9;0.0;0.0;51.9;0.0;0.0;25.95;51.9;51.9;0.0;51.9;25.95;129.75;181.65;155.7;207.6;285.45
2140;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.849999999999994;31.9;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.9;31.9;0.0;0.0;0.0;31.9;0.0;0.0;0.0;0.0;0.0;0.0;15.95;0.0;15.95;0.0;0.0;15.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;119.9;0.0;0.0;59.95;0.0;0.0;0.0;0.0;59.95;0.0;59.95;119.9;59.95;0.0;0.0;0.0
2141;807.7500000000001;711.71;655.8000000000001;615.8100000000001;431.58000000000004;807.7100000000002;543.74;839.6300000000001;319.92;455.79;351.72;143.82;583.71;567.65;367.82;247.65;47.900000000000006;47.900000000000006;31.8;0.0;55.85;0.0;7.95;0.0;23.85;47.7;95.80000000000001;335.6;71.75;103.75;79.9;7.95;175.70000000000002;79.9;47.900000000000006;79.9;47.900000000000006;39.95;23.85;15.9;0.0;7.95;79.9;47.900000000000006;0.0;0.0;239.70000000000002;127.80000000000001;159.8;319.6;79.7;79.9;47.900000000000006;119.85000000000001;119.85000000000001;39.95;39.95;23.85;47.900000000000006;0.0;15.9;87.85000000000001;239.70000000000002;127.80000000000001;175.70000000000002;135.75;15.9;55.85;103.75;87.85000000000001;111.7;87.85000000000001;47.900000000000006;127.80000000000001;279.65000000000003;95.80000000000001;63.800000000000004;0.0
2142;0.0;59.849999999999994;79.8;139.65;79.8;119.69999999999999;119.69999999999999;79.8;99.75;99.75;59.849999999999994;79.8;59.849999999999994;39.9;39.9;59.849999999999994;119.69999999999999;59.849999999999994;119.69999999999999;19.95;0.0;39.9;59.849999999999994;119.69999999999999;0.0;19.95;0.0;79.8;19.95;59.849999999999994;19.95;19.95;39.9;19.95;0.0;19.95;0.0;19.95;0.0;39.9;39.9;39.9;0.0;0.0;19.95;19.95;39.9;39.9;19.95;19.95;75.8;31.9;63.8;79.75;31.9;47.849999999999994;99.7;15.95;19.95;111.69999999999999;107.69999999999999;131.6;35.9;135.6;47.849999999999994;119.65;19.95;95.69999999999999;131.6;47.849999999999994;67.8;127.6;31.9;31.9;167.5;151.54999999999998;127.6;195.39999999999998
2143;1847.2000000000003;1449.65;962.15;1647.1;1147.95;1507.25;812.35;1039.9499999999998;481.09999999999997;934.45;580.95;696.7;774.6;906.3;850.35;848.5;439.1;648.8000000000001;1004.1499999999999;510.9;874.0999999999999;536.95;602.8;726.8;696.5999999999999;476.95;431.2;788.45;457.0;740.6;427.09999999999997;488.90000000000003;598.95;554.75;379.3;486.99999999999994;363.19999999999993;331.25;491.09999999999997;461.1499999999999;530.85;744.6999999999999;263.5;397.25;455.1;359.29999999999995;191.6;309.40000000000003;393.29999999999995;544.9;536.9000000000001;606.9499999999999;549.0;411.35;523.1;646.75;680.8;365.25;261.5;349.25;385.25;445.25;287.25;219.55;485.04999999999995;473.04999999999995;303.34999999999997;497.15000000000003;243.39999999999998;407.15;560.95;335.25;211.54999999999998;485.09999999999997;211.44999999999996;293.34999999999997;476.99999999999994;203.5
2144;127.6;159.5;111.64999999999999;84.8;146.65;187.5;176.6;288.25;139.64999999999998;192.55;91.8;212.39999999999998;125.65;123.69999999999999;240.4;192.55;247.39999999999998;359.04999999999995;332.2;146.65;233.39999999999998;116.69999999999999;102.7;116.69999999999999;109.69999999999999;143.54999999999998;226.39999999999998;107.75;212.39999999999998;38.9;84.8;231.45;254.39999999999998;102.7;290.2;68.85;226.39999999999998;93.75;114.75;185.54999999999998;141.6;77.8;125.65;91.8;185.54999999999998;148.6;162.6;31.9;139.64999999999998;107.75;185.54999999999998;109.69999999999999;84.8;208.5;77.8;123.69999999999999;91.8;132.64999999999998;146.65;93.75;229.2;246.15;147.55;178.45;257.09999999999997;270.9;168.35;352.7;175.4;140.45;212.45;147.45;45.9;125.39999999999999;247.29999999999998;302.69999999999993;167.35;142.35
2145;577.27;481.49;463.65;333.75;586.39;541.1899999999999;630.4599999999999;582.52;637.6700000000001;273.07;381.99;460.76;335.12999999999994;624.23;305.13;1704.21;579.6800000000001;636.79;201.36;427.87;278.32;183.67000000000002;105.58;213.37;390.18;370.28;349.63;327.52;277.09;349.78;198.32;237.97;432.41999999999996;429.53;145.38;310.80999999999995;216.41;162.24;197.33999999999997;351.84000000000003;350.18;354.88;257.87;128.51999999999998;122.43999999999998;111.66;90.93;160.57999999999998;147.58999999999997;158.37;134.6;144.55;153.55;122.43999999999998;101.55;184.19;121.57;81.81;65.69999999999999;269.35;1336.53;930.02;778.3;721.4999999999999;3651.4900000000002;1790.45;1094.39;1529.48;1523.6;492.09;2342.19;1853.8000000000002;2076.6400000000003;1571.1000000000001;1680.75;1323.9;1370.9;928.35
2146;111.64999999999999;143.54999999999998;111.64999999999999;31.9;79.75;79.75;31.9;159.5;95.69999999999999;47.849999999999994;31.9;47.849999999999994;111.64999999999999;95.69999999999999;111.64999999999999;31.9;159.5;31.9;63.8;63.8;15.95;31.9;79.75;15.95;0.0;47.849999999999994;63.8;47.849999999999994;95.69999999999999;79.75;47.849999999999994;47.849999999999994;31.9;47.849999999999994;0.0;47.849999999999994;47.849999999999994;31.9;47.849999999999994;0.0;31.9;15.95;15.95;15.95;47.849999999999994;0.0;47.849999999999994;0.0;15.95;31.9;111.64999999999999;95.69999999999999;63.8;63.8;31.9;31.9;15.95;47.849999999999994;15.95;15.95;31.9;63.8;95.69999999999999;47.849999999999994;63.8;31.9;0.0;63.8;47.849999999999994;79.75;31.9;63.8;15.95;31.9;79.75;31.9;31.9;95.69999999999999
2147;63.8;31.9;15.95;0.0;15.95;15.95;31.9;31.9;47.849999999999994;15.95;31.9;31.9;15.95;15.95;31.9;15.95;0.0;47.849999999999994;0.0;1021.35;3058.3;1888.95;719.6;751.5;539.7;555.6500000000001;629.65;179.9;285.8;105.9;211.8;0.0;243.7;15.95;0.0;15.95;105.9;195.85;269.85;89.95;0.0;195.85;105.9;89.95;15.95;0.0;89.95;47.849999999999994;0.0;47.849999999999994;359.8;105.9;0.0;211.8;15.95;47.849999999999994;0.0;227.75;121.85;0.0;15.95;89.95;15.95;301.75;0.0;89.95;243.7;0.0;89.95;47.849999999999994;105.9;89.95;266.55;338.45;433.84999999999997;564.0500000000001;351.75;81.4
2148;259.4;159.6;231.64999999999998;39.9;275.6;171.75;155.7;119.69999999999999;219.55;235.5;227.70000000000002;99.8;99.75;187.8;39.9;2117.25;695.1500000000001;890.75;547.25;395.45000000000005;631.25;663.2;571.2;559.1;335.5;663.1;479.35;874.85;399.35;375.45;271.70000000000005;451.30000000000007;435.35;575.15;355.55000000000007;139.75;119.75;195.65;39.9;139.7;75.9;19.95;155.8;55.95;211.65;95.85;215.6;207.75000000000003;155.75;191.7;39.95;115.85000000000001;59.900000000000006;327.5;75.9;75.9;139.7;99.8;171.8;59.849999999999994;79.85;59.849999999999994;19.95;59.849999999999994;19.95;115.8;155.75;263.7;55.95;135.75;115.8;99.75;171.75;39.9;227.70000000000002;19.95;255.5;99.8
2149;539.1;599.0;539.1;868.55;509.15;748.75;359.4;838.6;269.55;419.3;419.3;748.75;658.9;599.0;569.05;569.05;599.0;479.2;748.75;778.6999999999999;539.1;628.9499999999999;479.2;179.7;329.45;658.9;449.25;778.6999999999999;509.15;857.5999999999999;1326.25;1017.0999999999999;1735.1999999999998;1425.9499999999998;1904.85;708.3499999999999;828.25;468.94999999999993;560.85;1343.45;1849.35;1671.4499999999998;1378.45;901.6999999999999;1015.3;935.5999999999999;910.0999999999999;1045.65;1266.8999999999999;1101.3;1358.85;832.15;910.0999999999999;1359.3500000000001;1055.6999999999998;1263.05;1193.5;1033.9499999999998;796.3;942.05;1333.55;1175.5;1247.35;1093.7;850.1;772.1499999999999;967.8999999999999;1063.55;945.8;674.65;768.1999999999999;568.5999999999999;574.85;794.4499999999999;1323.2499999999998;931.5999999999999;530.25;516.5999999999999
2150;239.8;1019.1500000000001;719.4000000000001;1199.0;959.2;839.3000000000001;1019.1500000000001;1019.1500000000001;359.70000000000005;899.25;839.3000000000001;539.5500000000001;599.5;479.6;899.25;599.5;179.85000000000002;419.65000000000003;659.45;719.4000000000001;599.5;299.75;899.25;539.5500000000001;659.45;739.4000000000001;839.3000000000001;539.5500000000001;1019.1500000000001;419.65000000000003;859.2;1398.65;1298.7000000000003;459.50000000000006;1218.8000000000002;1118.8000000000002;799.25;959.05;1158.9500000000003;699.25;979.0500000000001;719.3000000000001;1358.8000000000002;499.5;1039.0500000000002;1119.0500000000002;1179.0;499.55000000000007;1098.95;959.1500000000001;1218.9;1179.0500000000002;619.4000000000001;899.0500000000001;819.3500000000001;639.4000000000001;539.45;479.55;679.4000000000001;559.5;699.35;1059.0;679.4;739.3000000000001;859.25;679.4;479.55;979.1500000000001;679.45;1418.8500000000001;839.2;659.4;339.70000000000005;519.5;539.5;739.4000000000001;599.45;559.6
2151;13.9;33.85;6.95;106.7;113.65;20.85;34.75;33.85;40.8;40.8;6.95;13.9;40.8;13.9;27.8;27.8;73.75;33.85;6.95;13.9;6.95;0.0;0.0;19.95;0.0;19.95;107.6;19.95;6.95;6.95;6.95;26.9;19.95;79.8;6.95;6.95;13.9;46.85;19.95;39.9;59.849999999999994;6.95;0.0;6.95;6.95;40.8;19.95;39.9;19.95;0.0;26.9;19.95;20.85;19.95;0.0;6.95;66.8;33.85;0.0;6.95;6.95;46.85;0.0;0.0;0.0;0.0;13.9;39.9;20.85;39.9;19.95;6.95;6.95;0.0;0.0;0.0;6.95;0.0
2152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;77.69999999999999;220.14999999999998;181.29999999999998;180.5;292.2;288.15;141.64999999999998;348.04999999999995;348.85;297.04999999999995;473.5;335.9;653.2;301.9;348.04999999999995;168.35;305.15;284.1;353.7;293.0;417.65;232.29999999999998;301.09999999999997;335.9;421.7;409.54999999999995;421.7;323.75;314.84999999999997;499.4;400.65;636.2;509.09999999999997;808.55;986.9
2153;0.0;0.0;0.0;49.95;0.0;49.95;0.0;49.95;49.95;49.95;0.0;49.95;49.95;0.0;0.0;0.0;0.0;0.0;49.95;0.0;0.0;49.95;0.0;49.95;49.95;149.85000000000002;49.95;0.0;0.0;0.0;99.9;0.0;0.0;49.95;49.95;0.0;0.0;0.0;49.95;0.0;0.0;99.9;0.0;19.95;209.55;39.9;99.75;99.75;169.64999999999998;159.75;79.8;109.8;59.849999999999994;79.8;19.95;159.6;99.75;59.849999999999994;299.55;59.849999999999994;119.69999999999999;39.9;109.8;59.849999999999994;179.7;19.95;39.9;129.75;59.849999999999994;39.9;79.8;79.8;129.75;129.75;79.8;189.75000000000003;69.9;149.7
2154;64.75;45.89;97.68999999999998;65.88;123.58999999999999;51.8;64.75;85.87;147.5;125.55;90.74;138.58999999999997;227.25;228.28999999999996;145.53999999999996;340.89;89.69999999999999;73.75;179.39999999999998;269.09999999999997;125.54999999999998;153.5;125.54999999999998;41.849999999999994;83.69999999999999;126.67999999999998;80.78999999999999;143.54999999999998;138.5;128.55;95.69999999999999;131.55;134.54999999999998;73.75;93.73999999999998;145.53999999999996;103.69;89.69999999999999;28.9;92.7;83.69999999999999;102.64999999999999;77.78999999999999;70.75;89.69999999999999;71.78999999999999;12.95;102.64999999999999;57.8;108.64999999999999;51.89;31.9;90.74;158.39999999999998;54.8;129.58999999999997;86.69999999999999;97.78;38.849999999999994;28.9;70.75;48.89;41.849999999999994;145.63;57.8;28.9;63.8;147.5;44.849999999999994;61.839999999999996;60.8;166.44999999999996;103.68999999999998;80.7;120.6;187.44;143.5;117.6
2155;509.65000000000003;639.6;1019.3000000000001;1179.2;639.6;559.65;639.6;879.45;1359.15;719.5500000000001;1179.2;1129.2;959.4000000000001;479.70000000000005;2078.7000000000003;1439.1000000000001;879.45;479.70000000000005;879.45;719.5500000000001;239.85000000000002;399.75;589.6;319.8;559.65;159.9;479.70000000000005;479.70000000000005;1279.2;799.5;319.8;319.8;769.3;589.6;469.55;1178.7;976.5500000000001;1052.5;922.75;930.55;481.19999999999993;844.75;682.9;765.25;385.3;760.9;413.3;1374.4;1090.4;944.7;794.9499999999999;625.15;960.7;417.2;721.05;870.65;512.9;482.95;642.85;724.95;857.0500000000001;419.35;786.8;443.5;854.85;439.4;567.2;437.45000000000005;1078.4;391.35;333.6;454.95;375.4;532.9;1075.8;1037.55;385.99999999999994;799.25
2157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;279.65000000000003;39.95;79.9;79.9;39.95;39.95;0.0;0.0;0.0;39.95;79.9;0.0;0.0;39.95;0.0;0.0;0.0;0.0;0.0;79.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.69999999999999;143.54999999999998;303.05;143.54999999999998;79.75;143.54999999999998;95.69999999999999;111.64999999999999;143.54999999999998;95.69999999999999;15.95;31.9;47.849999999999994;31.9;79.75;15.95;0.0;47.849999999999994;31.9;15.95;31.9;31.9;31.9;15.95;0.0;0.0;15.95;15.95;47.849999999999994;31.9;0.0;0.0;31.9;15.95;0.0;47.849999999999994;15.95;0.0;15.95;0.0;0.0;0.0;31.9;327.5;1038.7;615.2
2159;19.95;24.9;19.95;0.0;4.95;19.95;44.85;124.64999999999999;19.95;24.9;0.0;79.8;24.9;39.9;24.9;19.95;39.9;79.8;19.95;29.85;19.95;0.0;159.6;44.85;39.9;19.95;19.95;0.0;39.9;119.69999999999999;0.0;0.0;2306.15;2066.5;1926.75;2396.0;1891.75;2221.2499999999995;1597.3;2066.5;2076.5;1637.25;2021.5500000000002;948.4;1357.7;1043.2;1078.2;1797.0;1367.7;1615.2499999999998;1970.5;2222.0499999999997;2846.95;2459.6499999999996;2242.0499999999997;2112.2999999999997;1587.25;2178.2;1687.9999999999998;1767.9;1888.6;2347.8999999999996;2154.2;2008.5;2023.3999999999999;1613.2;1545.3;2272.1;2383.9;1808.9;1641.1;1892.6999999999998;1694.05;1271.8;2022.4499999999998;1839.8;2026.4;2064.4
2160;69.64999999999999;99.49999999999999;119.6;209.35;79.69999999999999;89.65;89.75;109.65;139.5;149.45;49.849999999999994;109.55;89.75;79.6;99.49999999999999;848.3499999999999;1088.55;1068.45;1288.5500000000002;968.6500000000001;768.85;1138.5;858.7;848.75;209.65000000000003;499.3;1068.5500000000002;878.8000000000001;968.85;1048.75;519.2;649.1500000000001;788.85;569.15;549.25;599.2;389.45000000000005;149.65;199.5;529.15;419.5;728.95;459.1;619.3000000000001;489.35;599.2;279.6;559.1;449.35;549.25;768.85;299.5;219.60000000000002;559.2;239.60000000000002;788.95;369.35;739.1;569.35;649.1500000000001;569.25;499.3;439.40000000000003;509.25;519.4;609.25;499.3;459.3;309.65000000000003;479.40000000000003;269.65;649.1500000000001;149.65;219.70000000000002;839.1;749.0500000000001;509.45;1008.95
2161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.75;47.7;47.7;95.4;55.65;47.7;87.45;55.65;55.65;15.9;7.95;39.75;47.7;71.55;31.8;7.95;23.85;47.7;87.55;55.7;79.7;119.6;79.64999999999999;207.2;143.35
2162;45.9;0.0;0.0;0.0;29.95;0.0;0.0;29.95;29.95;0.0;0.0;29.95;0.0;15.95;0.0;0.0;0.0;0.0;0.0;0.0;29.95;0.0;0.0;29.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.95;0.0;0.0;0.0;0.0;0.0;29.95;0.0;31.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.95;59.9;0.0;0.0;29.849999999999998;19.9;99.5;49.75;29.849999999999998;9.95;0.0;0.0;0.0;129.54999999999998;99.69999999999999;249.04999999999998;209.15
2163;2001.65;1778.05;1263.25;1710.3500000000001;1598.35;2049.45;1762.25;1851.9;1159.3500000000001;1303.25;1307.25;1465.1;979.8499999999999;1646.35;1598.6499999999999;1546.45;1225.4;1520.7;1886.0500000000002;1225.6;1379.05;1141.6;1023.95;828.25;896.05;1359.5500000000002;1311.55;1281.4;1169.5;746.4999999999999;844.25;854.3;1073.8;700.65;975.9499999999999;712.65;908.15;834.3;630.7;928.1499999999999;814.4;1091.9499999999998;740.55;568.9499999999999;874.0999999999999;540.8499999999999;940.1499999999999;1012.05;1133.7;1261.5;784.35;644.65;816.3499999999999;784.3499999999999;664.65;850.3;1157.8;786.3;634.5999999999999;696.65;754.5;842.1999999999999;756.4499999999999;882.2;892.25;1075.85;896.05;1085.7;1083.65;740.3499999999999;1265.4;826.4000000000001;507.0;600.75;894.0999999999999;926.2;716.55;610.9
2164;431.75;308.25;232.29999999999998;379.95;551.4;353.1;186.5;361.2;292.2;285.25;256.45;292.2;252.4;288.15;245.24999999999997;5235.05;763.25;668.55;382.85;409.54999999999995;439.5;391.75;354.84999999999997;232.29999999999998;276.0;543.45;690.85;630.3;730.1;750.9499999999999;465.79999999999995;396.94999999999993;634.15;725.9;500.49999999999994;463.3999999999999;139.75;297.45;357.34999999999997;511.1;485.15;587.0;351.4;359.4;451.20000000000005;218.6;471.19999999999993;575.0;728.75;321.45;415.29999999999995;287.5;261.55;373.35;111.8;413.3;287.5;239.6;231.6;257.54999999999995;227.59999999999997;351.4;299.5;55.9;437.25;253.54999999999998;137.75;51.9;441.25;301.45;55.9;221.54999999999998;197.65;139.7;299.4;283.4;263.4;391.2
2165;47.7;169.5;23.85;79.75;139.45;87.65;67.75;35.85;51.8;101.75;31.9;99.64999999999999;23.85;95.55;67.75;51.8;99.64999999999999;99.64999999999999;143.4;19.9;81.75;67.75;33.9;121.6;47.849999999999994;87.65;81.75;129.55;39.8;63.64999999999999;3.95;67.75;73.7;57.75;31.75;15.95;99.64999999999999;91.45;31.9;91.65;43.75;49.95;43.75;3.95;15.95;15.95;19.9;7.9;27.8;3.95;31.9;65.75;3.95;7.9;7.9;45.9;3.95;223.35;99.65;115.6;139.45;227.24999999999997;111.64999999999999;79.75;99.64999999999999;135.5;95.69999999999999;83.7;111.64999999999999;149.5;99.64999999999999;75.65;113.65;63.8;11.850000000000001;83.7;55.74999999999999;31.9
